Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
8898;CA-2013-167241;16/08/2013;23/08/2013;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;37,52;4;0;18,0096
8899;CA-2012-163237;7/08/2012;9/08/2012;Second Class;EM-14095;Eudokia Martin;Corporate;United States;Springfield;Virginia;22153;South;TEC-PH-10003601;Technology;Phones;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver;494,97;3;0;148,491
8900;CA-2012-163237;7/08/2012;9/08/2012;Second Class;EM-14095;Eudokia Martin;Corporate;United States;Springfield;Virginia;22153;South;OFF-LA-10004545;Office Supplies;Labels;Avery 50;25,06;2;0;11,7782
8905;US-2013-126431;2/07/2013;2/07/2013;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;New York City;New York;10009;East;OFF-LA-10001474;Office Supplies;Labels;Avery 477;30,53;1;0;14,0438
8906;US-2013-126431;2/07/2013;2/07/2013;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;New York City;New York;10009;East;TEC-AC-10001635;Technology;Accessories;KeyTronic KT400U2 - Keyboard - Black;30,84;3;0;6,168
8907;US-2013-126431;2/07/2013;2/07/2013;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;New York City;New York;10009;East;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;75,06;9;0;33,777
8908;CA-2013-139934;19/12/2013;21/12/2013;First Class;AY-10555;Andy Yotov;Corporate;United States;San Francisco;California;94110;West;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;66,976;7;0,2;6,6976
8928;CA-2012-143616;27/09/2012;29/09/2012;Second Class;SS-20140;Saphhira Shifley;Corporate;United States;Seattle;Washington;98103;West;OFF-AR-10002067;Office Supplies;Art;Newell 334;99,2;5;0;25,792
8935;CA-2014-130036;28/08/2014;28/08/2014;Same Day;BP-11185;Ben Peterman;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10000528;Office Supplies;Paper;Xerox 1981;12,672;3;0,2;3,96
8936;CA-2014-130036;28/08/2014;28/08/2014;Same Day;BP-11185;Ben Peterman;Corporate;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10001908;Technology;Accessories;Logitech Wireless Headset h800;1119,888;14;0,2;209,979
8937;CA-2012-134117;17/12/2012;19/12/2012;Second Class;PG-18895;Paul Gonzalez;Consumer;United States;Los Angeles;California;90008;West;OFF-AR-10003903;Office Supplies;Art;Sanford 52201 APSCO Electric Pencil Sharpener;204,85;5;0;53,261
8938;CA-2012-134117;17/12/2012;19/12/2012;Second Class;PG-18895;Paul Gonzalez;Consumer;United States;Los Angeles;California;90008;West;TEC-PH-10004908;Technology;Phones;Panasonic KX TS3282W Corded phone;135,984;2;0,2;16,998
8939;CA-2012-134117;17/12/2012;19/12/2012;Second Class;PG-18895;Paul Gonzalez;Consumer;United States;Los Angeles;California;90008;West;OFF-AR-10001940;Office Supplies;Art;Sanford Colorific Eraseable Coloring Pencils, 12 Count;16,4;5;0;7,052
8940;CA-2012-134117;17/12/2012;19/12/2012;Second Class;PG-18895;Paul Gonzalez;Consumer;United States;Los Angeles;California;90008;West;OFF-BI-10002026;Office Supplies;Binders;Avery Arch Ring Binders;92,96;2;0,2;31,374
8945;CA-2011-154592;7/12/2011;8/12/2011;First Class;EH-14005;Erica Hernandez;Home Office;United States;San Francisco;California;94109;West;OFF-PA-10000062;Office Supplies;Paper;Green Bar Computer Printout Paper;164,88;3;0;80,7912
8946;CA-2011-128622;15/11/2011;17/11/2011;Second Class;SC-20260;Scott Cohen;Corporate;United States;San Francisco;California;94110;West;OFF-SU-10001574;Office Supplies;Supplies;Acme Value Line Scissors;10,95;3;0;3,285
8949;CA-2011-132913;24/12/2011;26/12/2011;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;San Diego;California;92037;West;OFF-AP-10003278;Office Supplies;Appliances;Belkin 7-Outlet SurgeMaster Home Series;13,97;1;0;3,6322
8956;CA-2011-126480;20/09/2011;24/09/2011;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;San Diego;California;92024;West;OFF-PA-10004610;Office Supplies;Paper;Xerox 1900;8,56;2;0;3,852
8959;CA-2014-150266;26/11/2014;1/12/2014;Standard Class;RO-19780;Rose O'Brian;Consumer;United States;Houston;Texas;77070;Central;TEC-PH-10003437;Technology;Phones;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;299,96;5;0,2;37,495
8960;CA-2014-150266;26/11/2014;1/12/2014;Standard Class;RO-19780;Rose O'Brian;Consumer;United States;Houston;Texas;77070;Central;OFF-AP-10002867;Office Supplies;Appliances;Fellowes Command Center 5-outlet power strip;67,84;5;0,8;-179,776
8961;CA-2014-150266;26/11/2014;1/12/2014;Standard Class;RO-19780;Rose O'Brian;Consumer;United States;Houston;Texas;77070;Central;FUR-CH-10002126;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;853,93;5;0,3;-24,398
8962;CA-2014-150266;26/11/2014;1/12/2014;Standard Class;RO-19780;Rose O'Brian;Consumer;United States;Houston;Texas;77070;Central;OFF-AR-10001761;Office Supplies;Art;Avery Hi-Liter Smear-Safe Highlighters;18,688;4;0,2;3,7376
8966;CA-2014-106691;7/11/2014;13/11/2014;Standard Class;CC-12370;Christopher Conant;Consumer;United States;Houston;Texas;77070;Central;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;1,248;2;0,8;-1,9344
8967;CA-2013-134180;4/11/2013;8/11/2013;Standard Class;JP-16135;Julie Prescott;Home Office;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;72;1;0,2;14,4
8968;CA-2013-134180;4/11/2013;8/11/2013;Standard Class;JP-16135;Julie Prescott;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;470,155;7;0,3;-13,433
8972;CA-2014-122308;25/03/2014;29/03/2014;Standard Class;MV-17485;Mark Van Huff;Consumer;United States;New York City;New York;10011;East;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;271,764;2;0,1;60,392
8973;US-2011-149034;19/11/2011;21/11/2011;First Class;RD-19900;Ruben Dartt;Consumer;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10003023;Technology;Accessories;Logitech G105 Gaming Keyboard;47,496;1;0,2;-1,1874
8974;CA-2014-159226;26/04/2014;28/04/2014;Second Class;RL-19615;Rob Lucas;Consumer;United States;Los Angeles;California;90008;West;FUR-BO-10004709;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;344,981;7;0,15;28,4102
8982;CA-2013-110898;7/03/2013;13/03/2013;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60623;Central;OFF-AP-10001626;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;2,334;3;0,8;-6,3018
8983;CA-2013-110898;7/03/2013;13/03/2013;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60623;Central;OFF-BI-10004656;Office Supplies;Binders;Peel & Stick Add-On Corner Pockets;1,728;4;0,8;-2,7648
8984;CA-2013-110898;7/03/2013;13/03/2013;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60623;Central;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;159,04;5;0,6;-194,824
8985;CA-2013-110898;7/03/2013;13/03/2013;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60623;Central;FUR-TA-10000849;Furniture;Tables;Bevis Rectangular Conference Tables;145,98;2;0,5;-99,2664
8990;US-2012-128587;24/12/2012;30/12/2012;Standard Class;HM-14860;Harry Marie;Corporate;United States;Springfield;Missouri;65807;Central;FUR-FU-10003026;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Black;9,68;2;0;3,7752
8991;US-2012-128587;24/12/2012;30/12/2012;Standard Class;HM-14860;Harry Marie;Corporate;United States;Springfield;Missouri;65807;Central;TEC-CO-10003763;Technology;Copiers;Canon PC1060 Personal Laser Copier;4899,93;7;0;2302,9671
8992;US-2014-139577;2/10/2014;7/10/2014;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;San Francisco;California;94110;West;TEC-AC-10004708;Technology;Accessories;Sony 32GB Class 10 Micro SDHC R40 Memory Card;104,75;5;0;21,9975
8998;CA-2014-122763;21/03/2014;21/03/2014;Same Day;HG-14845;Harry Greene;Consumer;United States;Houston;Texas;77041;Central;OFF-PA-10000474;Office Supplies;Paper;Staples;56,704;2;0,2;19,1376
8999;CA-2014-122763;21/03/2014;21/03/2014;Same Day;HG-14845;Harry Greene;Consumer;United States;Houston;Texas;77041;Central;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;274,064;7;0,2;102,774
9000;CA-2014-137785;14/05/2014;18/05/2014;Standard Class;MH-18115;Mick Hernandez;Home Office;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10001482;Furniture;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;458,43;5;0,3;-124,431
9012;CA-2012-137071;20/12/2012;21/12/2012;First Class;ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;77036;Central;TEC-AC-10004353;Technology;Accessories;Hypercom P1300 Pinpad;100,8;2;0,2;21,42
9013;CA-2013-121447;21/02/2013;22/02/2013;First Class;EA-14035;Erin Ashbrook;Corporate;United States;New York City;New York;10011;East;FUR-FU-10001861;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;135,8;7;0;66,542
9014;CA-2014-143084;19/03/2014;23/03/2014;Standard Class;BP-11050;Barry Pond;Corporate;United States;Los Angeles;California;90008;West;OFF-AR-10002766;Office Supplies;Art;Prang Drawing Pencil Set;13,9;5;0;3,753
9015;CA-2014-143084;19/03/2014;23/03/2014;Standard Class;BP-11050;Barry Pond;Corporate;United States;Los Angeles;California;90008;West;OFF-EN-10003072;Office Supplies;Envelopes;Peel & Seel Envelopes;19,4;5;0;9,312
9020;CA-2011-100706;16/12/2011;18/12/2011;Second Class;LE-16810;Laurel Elliston;Consumer;United States;Springfield;Virginia;22153;South;TEC-AC-10001314;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard;99,98;2;0;7,9984
9021;CA-2011-100706;16/12/2011;18/12/2011;Second Class;LE-16810;Laurel Elliston;Consumer;United States;Springfield;Virginia;22153;South;FUR-FU-10002268;Furniture;Furnishings;Ultra Door Push Plate;29,46;6;0;9,7218
9024;CA-2012-165799;29/06/2012;2/07/2012;First Class;SG-20470;Sheri Gordon;Consumer;United States;New York City;New York;10024;East;FUR-CH-10001482;Furniture;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;117,882;1;0,1;1,3098
9025;CA-2013-102127;27/06/2013;3/07/2013;Standard Class;VP-21760;Victoria Pisteka;Corporate;United States;New York City;New York;10035;East;TEC-AC-10002018;Technology;Accessories;AmazonBasics 3-Button USB Wired Mouse;20,97;3;0;9,0171
9026;CA-2013-102127;27/06/2013;3/07/2013;Standard Class;VP-21760;Victoria Pisteka;Corporate;United States;New York City;New York;10035;East;TEC-AC-10000397;Technology;Accessories;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;139,96;4;0;9,7972
9027;CA-2013-102127;27/06/2013;3/07/2013;Standard Class;VP-21760;Victoria Pisteka;Corporate;United States;New York City;New York;10035;East;FUR-FU-10003976;Furniture;Furnishings;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;37,74;3;0;12,8316
9031;CA-2014-128041;2/09/2014;2/09/2014;Same Day;RW-19540;Rick Wilson;Corporate;United States;Seattle;Washington;98103;West;OFF-AP-10001005;Office Supplies;Appliances;Honeywell Quietcare HEPA Air Cleaner;314,6;4;0;103,818
9032;CA-2014-128041;2/09/2014;2/09/2014;Same Day;RW-19540;Rick Wilson;Corporate;United States;Seattle;Washington;98103;West;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;283,56;4;0;45,3696
9037;CA-2012-166492;7/04/2012;10/04/2012;First Class;RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10035;East;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;25,92;4;0;12,4416
9038;CA-2012-166492;7/04/2012;10/04/2012;First Class;RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10035;East;OFF-ST-10002214;Office Supplies;Storage;X-Rack File for Hanging Folders;22,58;2;0;5,8708
9039;CA-2014-157420;22/11/2014;22/11/2014;Same Day;HZ-14950;Henia Zydlo;Consumer;United States;Houston;Texas;77095;Central;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;55,176;3;0,2;-12,4146
9043;CA-2012-168760;22/09/2012;26/09/2012;Second Class;MM-18280;Muhammed MacIntyre;Corporate;United States;Los Angeles;California;90049;West;OFF-AP-10004532;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;61,44;3;0;16,5888
9044;CA-2013-168830;8/11/2013;14/11/2013;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;San Francisco;California;94122;West;TEC-AC-10003911;Technology;Accessories;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;479,97;3;0;163,1898
9050;CA-2011-124513;21/09/2011;25/09/2011;Standard Class;SL-20155;Sara Luxemburg;Home Office;United States;New York City;New York;10011;East;OFF-AR-10002956;Office Supplies;Art;Boston 16801 Nautilus Battery Pencil Sharpener;66,03;3;0;17,1678
9051;CA-2012-165554;18/05/2012;22/05/2012;Standard Class;AJ-10780;Anthony Jacobs;Corporate;United States;Los Angeles;California;90004;West;OFF-PA-10003724;Office Supplies;Paper;Wirebound Message Book, 4 per Page;10,86;2;0;5,3214
9052;CA-2011-141838;26/03/2011;31/03/2011;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;San Francisco;California;94122;West;OFF-AR-10004272;Office Supplies;Art;Newell 308;3,36;2;0;0,84
9053;CA-2011-141838;26/03/2011;31/03/2011;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;San Francisco;California;94122;West;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;27,936;4;0,2;9,4284
9054;CA-2011-141838;26/03/2011;31/03/2011;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;San Francisco;California;94122;West;TEC-PH-10004100;Technology;Phones;Griffin GC17055 Auxiliary Audio Cable;28,784;2;0,2;2,8784
9056;CA-2012-128993;12/09/2012;17/09/2012;Second Class;CC-12670;Craig Carreira;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10004209;Technology;Accessories;Memorex Froggy Flash Drive 4 GB;21,98;2;0;8,5722
9057;CA-2012-160227;2/11/2012;4/11/2012;First Class;ED-13885;Emily Ducich;Home Office;United States;New York City;New York;10011;East;FUR-CH-10002073;Furniture;Chairs;Hon Olson Stacker Chairs;2621,322;11;0,1;553,3902
9058;CA-2012-149097;20/10/2012;24/10/2012;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10003424;Furniture;Furnishings;Nu-Dell Oak Frame;74,76;7;0;23,9232
9059;CA-2012-149097;20/10/2012;24/10/2012;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;364,776;3;0,2;27,3582
9060;CA-2013-132304;15/06/2013;19/06/2013;Standard Class;AR-10825;Anthony Rawles;Corporate;United States;Seattle;Washington;98103;West;FUR-TA-10004619;Furniture;Tables;Hon Non-Folding Utility Tables;1115,17;7;0;334,551
9061;CA-2012-136420;20/11/2012;21/11/2012;First Class;CS-12250;Chris Selesnick;Corporate;United States;San Diego;California;92024;West;OFF-BI-10002854;Office Supplies;Binders;Performers Binder/Pad Holder, Black;89,696;4;0,2;33,636
9062;CA-2012-136420;20/11/2012;21/11/2012;First Class;CS-12250;Chris Selesnick;Corporate;United States;San Diego;California;92024;West;OFF-LA-10002762;Office Supplies;Labels;Avery 485;50,12;4;0;23,5564
9063;CA-2013-101623;28/02/2013;7/03/2013;Standard Class;RR-19525;Rick Reed;Corporate;United States;New York City;New York;10035;East;OFF-FA-10003495;Office Supplies;Fasteners;Staples;36,48;6;0;18,24
9064;US-2011-151015;14/10/2011;20/10/2011;Standard Class;BD-11500;Bradley Drucker;Consumer;United States;Chicago;Illinois;60653;Central;OFF-PA-10002581;Office Supplies;Paper;Xerox 1951;322,192;13;0,2;100,685
9065;US-2011-151015;14/10/2011;20/10/2011;Standard Class;BD-11500;Bradley Drucker;Consumer;United States;Chicago;Illinois;60653;Central;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";2,946;3;0,8;-4,8609
9066;US-2011-151015;14/10/2011;20/10/2011;Standard Class;BD-11500;Bradley Drucker;Consumer;United States;Chicago;Illinois;60653;Central;OFF-PA-10001184;Office Supplies;Paper;Xerox 1903;19,136;4;0,2;6,9368
9071;CA-2014-147550;5/12/2014;6/12/2014;First Class;KE-16420;Katrina Edelman;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001918;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;11,352;3;0,2;2,6961
9072;CA-2012-136105;12/06/2012;16/06/2012;Standard Class;SZ-20035;Sam Zeldin;Home Office;United States;Columbus;Indiana;47201;Central;OFF-ST-10002444;Office Supplies;Storage;Recycled Eldon Regeneration Jumbo File;24,56;2;0;6,8768
9073;CA-2013-142524;5/09/2013;9/09/2013;Standard Class;MB-18085;Mick Brown;Consumer;United States;Springfield;Missouri;65807;Central;OFF-EN-10003286;Office Supplies;Envelopes;Staples;16,56;2;0;7,7832
9074;CA-2013-142524;5/09/2013;9/09/2013;Standard Class;MB-18085;Mick Brown;Consumer;United States;Springfield;Missouri;65807;Central;TEC-AC-10000109;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;279,95;5;0;67,188
9083;CA-2014-169005;3/11/2014;7/11/2014;Standard Class;BG-11035;Barry Gonzalez;Consumer;United States;Springfield;Virginia;22153;South;OFF-AR-10000246;Office Supplies;Art;Newell 318;5,56;2;0;1,4456
9086;CA-2013-126102;11/09/2013;13/09/2013;Second Class;DV-13465;Dianna Vittorini;Consumer;United States;Los Angeles;California;90049;West;OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;276,784;2;0,2;89,9548
9087;CA-2013-143406;27/09/2013;1/10/2013;Standard Class;LR-17035;Lisa Ryan;Corporate;United States;Houston;Texas;77041;Central;OFF-AP-10001564;Office Supplies;Appliances;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;93,032;2;0,8;-251,1864
9088;CA-2013-143406;27/09/2013;1/10/2013;Standard Class;LR-17035;Lisa Ryan;Corporate;United States;Houston;Texas;77041;Central;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;454,965;5;0,3;-136,4895
9090;CA-2013-131093;18/09/2013;21/09/2013;Second Class;TS-21610;Troy Staebel;Consumer;United States;Springfield;Ohio;45503;East;OFF-ST-10002790;Office Supplies;Storage;Safco Industrial Shelving;295,4;5;0,2;-62,7725
9102;CA-2012-163181;7/11/2012;12/11/2012;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Houston;Texas;77041;Central;OFF-AR-10001683;Office Supplies;Art;Lumber Crayons;23,64;3;0,2;5,319
9103;CA-2012-163181;7/11/2012;12/11/2012;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Houston;Texas;77041;Central;OFF-ST-10001713;Office Supplies;Storage;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;84,784;2;0,2;-16,9568
9104;CA-2012-163181;7/11/2012;12/11/2012;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Houston;Texas;77041;Central;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;64,96;5;0,6;-84,448
9105;CA-2012-163181;7/11/2012;12/11/2012;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Houston;Texas;77041;Central;OFF-BI-10000474;Office Supplies;Binders;Avery Recycled Flexi-View Covers for Binding Systems;32,06;10;0,8;-51,296
9106;CA-2012-163181;7/11/2012;12/11/2012;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Houston;Texas;77041;Central;OFF-ST-10000129;Office Supplies;Storage;Fellowes Recycled Storage Drawers;177,648;2;0,2;-28,8678
